brand_name,model_name,wurfl_device_id,wurfl_fall_back,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
HTC,PM63100,htc_one_x_plus_ver1_suban41chrome,htc_one_x_plus_ver1,419,0,0,419,2,1,0.002386634844869,0.002386634844869,One X+,Android,4.1,2011_october,Chrome Mobile
Huawei,U8665,huawei_u8665_ver1,generic_android_ver2_3,4,0,0,4,0,0,0,0,Fusion 2,Android,2.3,2013_january,Android Webkit
LG,E615,lg_e615_ver1,generic_android_ver4,1094,3,3,1091,14,9,0.008226691042048,0.008249312557287,Optimus L5 Dual,Android,4,2012_september,Android Webkit
Samsung,SC-02E,samsung_gt_n7100_ver1_subuasc02e,samsung_gt_n7100_ver1,9,0,0,9,0,0,0,0,Galaxy Note II,Android,4.1,2012_september,Android Webkit
Coby,MID7034,coby_mid7034_ver1,generic_android_ver4,1,0,0,1,0,0,0,0,Kyros MID7034,Android,4,2012_october,Android Webkit
Coby,MID8048,coby_mid8048_ver1,generic_android_ver4,1183,1,0,1183,2,2,0.001690617075232,0.001690617075232,Kyros MID8048,Android,4,2012_october,Android Webkit
Kurio World,Kurio 7,kurio_7_ver1,generic_android_ver4,4,0,0,4,0,0,0,0,,Android,4,2012_september,Android Webkit
Samsung,GT-P5100,samsung_gt_p5100_ver1_suban404,samsung_gt_p5100_ver1,3,0,0,3,0,0,0,0,Galaxy Tab 2 10.1,Android,4,2012_april,Android Webkit
RIM,Blackberry Bold Touch 9930,blackberry9930_ver1_subos71,blackberry9930_ver1,27,0,0,27,0,0,0,0,,RIM OS,7.1,2011_september,Safari
Sprint,X325c/APX325CKT,htc_evo_4g_lte_ver1_suban41,htc_evo_4g_lte_ver1,4,0,0,4,0,0,0,0,EVO 4G LTE,Android,4.1,2012_may,Android Webkit
Coby,MID7048,coby_mid7048_ver1,generic_android_ver4,142,0,0,142,0,0,0,0,Kyros MID7048,Android,4,2012_september,Android Webkit
Motorola,MB886,mot_mb886_ver1_suban41,mot_mb886_ver1,17,0,0,17,0,0,0,0,Atrix HD,Android,4.1,2012_july,Android Webkit
HTC,T120C,htc_one_v_ver1_subuat120c,htc_one_v_ver1,3,0,0,3,0,0,0,0,One V,Android,4,2012_may,Android Webkit
Samsung,GT-S5360,samsung_gt_s5360_ver1_subuaucwebjuc,samsung_gt_s5360_ver1,15,0,0,15,0,0,0,0,Galaxy Y,Android,2.3,2011_october,UCWeb
Motorola,XT295,mot_xt925_ver1_subuachromenomot,mot_xt925_ver1,4,0,0,4,0,0,0,0,Droid Razr HD,Android,4,2012_may,Chrome Mobile
HKC,P771A,hkc_p771a_ver1,generic_android_ver4,3,0,0,3,0,0,0,0,,Android,4,2012_september,Android Webkit
Samsung,SGH-T769,samsung_sgh_t769_ver1_suban40,samsung_sgh_t769_ver1,5,0,0,5,0,0,0,0,Galaxy S Blaze 4G,Android,4,2010_november,Android Webkit
Nokia,5233,nokia_5233_ver1_subuaucnomoz,nokia_5233_ver1,2,0,0,2,0,0,0,0,,Symbian OS,,2010_june,UCWeb
Nokia,111,nokia_111_ver1,nokia_generic_series40_ovibrosr,70,0,0,70,0,0,0,0,,,,2012_september,Nokia Proxy Browser
Nokia,111,nokia_111_ver1_subuanomoz,nokia_111_ver1,71,0,0,71,10,2,0.028169014084507,0.028169014084507,,,,2012_september,Nokia Proxy Browser
Nokia,5230,nokia_5230_ver1_subuaucweb,nokia_5230_ver1,24,0,0,24,2,1,0.041666666666667,0.041666666666667,Nuron,Symbian OS,9.4,2009_august,UCWeb
HTC,T9292,htc_t9292_ver1_subos75t9296,htc_t9292_ver1,15,0,0,15,0,0,0,0,HD7,Windows Phone OS,7.5,2011_april,IEMobile
T-Mobile,myTouch 3G,tmobile_mytouch_ver1_subuawow,tmobile_mytouch_ver1,13,0,0,13,0,0,0,0,,Android,1.6,2007_september,Android Webkit
SonyEricsson,WT19a,sonyericsson_wt19i_ver1_subuaanosony,sonyericsson_wt19i_ver1,127,2,2,125,1,1,0.007874015748032,0.008,Live,Android,2.3,2012_february,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41r530u,samsung_gt_i9300_ver1,8,0,0,8,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
Fuhu,NABI2-NV7A,fuhu_nabi2_ver1,generic_android_ver4,2,0,0,2,0,0,0,0,Nabi 2,Android,4,2012_july,Android Webkit
Nokia,206,nokia_206_ver1,nokia_generic_series40_ovibrosr,1455,0,0,1455,0,0,0,0,,,,2012_november,Nokia Proxy Browser
Nokia,206,nokia_206_ver1_subuadot1,nokia_206_ver1,1320,0,0,1320,202,121,0.091666666666667,0.091666666666667,,,,2012_november,Nokia Proxy Browser
Sony,ST23a,sony_st23i_ver1_subuaanosony,sony_st23i_ver1,43,0,0,43,0,0,0,0,Xperia miro,Android,4,2012_july,Android Webkit
Samsung,GT-P5113,samsung_gt_p5100_ver1_suban41p5113,samsung_gt_p5100_ver1,249,0,0,249,0,0,0,0,Galaxy Tab 2 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-P3113,samsung_gt_p3100_ver1_suban41p3113,samsung_gt_p3100_ver1,593,0,0,593,0,0,0,0,Galaxy Tab 2 7.0,Android,4.1,2012_april,Android Webkit
Lenovo,A2107A-H,lenovo_ideatab_a2107a_ver1,generic_android_ver4,2251,1,1,2250,20,5,0.002221235006664,0.002222222222222,IdeaTab A2107A-H,Android,4,2012_october,Android Webkit
Lenovo,A2107A-F,lenovo_ideatab_a2107a_ver1_subuaf,lenovo_ideatab_a2107a_ver1,1,0,0,1,0,0,0,0,IdeaTab A2107A-F,Android,4,2012_october,Android Webkit
Sony,C6603,sonyericsson_c6603_ver1_subuasony,sonyericsson_c6603_ver1,4,0,0,4,0,0,0,0,Xperia Z,Android,4.1,2012_october,Android Webkit
SonyEricsson,C6602,sonyericsson_c6603_ver1_subuac6602,sonyericsson_c6603_ver1,3448,2,2,3446,36,24,0.006960556844548,0.006964596633778,Xperia Z,Android,4.1,2012_october,Android Webkit
Alcatel,OT-903D,alcatel_ot903_ver1_subuad,alcatel_ot903_ver1,8,0,0,8,0,0,0,0,One Touch 903D,Android,2.3,2012_july,Android Webkit
Huawei,Y210-0151,huawei_y210_ver1,generic_android_ver2_3,1,0,0,1,0,0,0,0,Ascend Y210,Android,2.3,2012_december,Android Webkit
Samsung,GT-N8013,samsung_gt_n8000_ver1_suban41n8013,samsung_gt_n8000_ver1,126,0,0,126,0,0,0,0,Galaxy Note 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_subuaorange,samsung_gt_i9300_ver1,78,0,0,78,0,0,0,0,Galaxy SIII,Android,4,2012_may,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41orange,samsung_gt_i9300_ver1,10,0,0,10,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
HTC,M7,htc_m7_ver1,generic_android_ver4_1,22,0,0,22,0,0,0,0,One,Android,4.1,2013_february,Android Webkit
HTC,PN07120,htc_m7_ver1_subuachrome,htc_m7_ver1,3,0,0,3,0,0,0,0,One,Android,4.1,2013_february,Chrome Mobile
HTC,M7,htc_m7_ver1_subua7120,htc_m7_ver1,5,0,0,5,0,0,0,0,One,Android,4.1,2013_february,Android Webkit
Android,SDK,android_sdk_ver4_0_phone,generic_android_ver4,16,0,0,16,1,1,0.0625,0.0625,,Android,4,2011_october,Android Webkit
Android,SDK,android_sdk_ver4_1_phone,generic_android_ver4_1,33,0,0,33,0,0,0,0,,Android,4.1,2011_december,Android Webkit
Android,SDK,android_sdk_ver2_3,generic_android_ver2_3,8,0,0,8,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Android,SDK,android_sdk_ver2_2,generic_android_ver2_2,1,0,0,1,0,0,0,0,,Android,2.2,2009_october,Android Webkit
Android,SDK,android_sdk_ver4_2_phone,generic_android_ver4_2,8,0,0,8,0,0,0,0,,Android,4.2,2012_june,Android Webkit
Samsung,GT-I9305N,samsung_gt_i9305_ver1_suban41n,samsung_gt_i9305_ver1,14,0,0,14,0,0,0,0,Galaxy S3 LTE International,Android,4.1,2012_september,Android Webkit
Samsung,GT-N8010,samsung_gt_n8000_ver1_suban41n8010,samsung_gt_n8000_ver1,1329,0,0,1329,0,0,0,0,Galaxy Note 10.1,Android,4.1,2012_april,Android Webkit
Samsung,GT-E2200,samsung_gt_e2200_ver1,generic_opera_mini_version4,1,0,0,1,0,0,0,0,,,,2013_january,Opera Mini
Samsung,GT-S5301,samsung_gt_s5301_ver1,generic_android_ver4,42016,32,27,41989,762,571,0.01359006092917,0.013598799685632,Galaxy Pocket Plus,Android,4,2013_january,Android Webkit
Samsung,GT-I9070P,samsung_gt_i9070_ver1_suban41romp,samsung_gt_i9070_ver1,288,4,4,284,9,9,0.03125,0.03169014084507,Galaxy S Advance,Android,4.1,2012_may,Android Webkit
SonyEricsson,ST25a,sonyericsson_st25i_ver1_suban40a,sonyericsson_st25i_ver1,1,0,0,1,0,0,0,0,Xperia U,Android,4,2012_may,Android Webkit
LG,P720,lg_p720_ver1,generic_android_ver2_3,9,0,0,9,0,0,0,0,Optimus 3D Max,Android,2.3,2012_may,Android Webkit
Sony,LT25i,sony_lt25i_ver1_subuanosony,sony_lt25i_ver1,5,0,0,5,0,0,0,0,Xperia V,Android,4,2012_august,Android Webkit
Samsung,GT-I9000,samsung_gt_i9000_ver1_suban42rom,samsung_gt_i9000_ver1,82,0,0,82,0,0,0,0,Galaxy S,Android,4.2,2010_march,Android Webkit
Samsung,GT-S6500,samsung_gt_s6500_ver1_subuanosam,samsung_gt_s6500_ver1,66,0,0,66,3,3,0.045454545454546,0.045454545454546,Galaxy Mini 2,Android,2.3,2012_may,Android Webkit
Java,Updater,java_updater,generic_content_fetcher,477,0,0,477,0,0,0,0,,,,1994_january,
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41i747,samsung_gt_i9300_ver1,199,1,1,198,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
BlackBerry,Z10,blackberry_z10_ver1_subuald10,blackberry_z10_ver1,741,0,0,741,41,24,0.032388663967611,0.032388663967611,,RIM OS,10,2013_january,BlackBerry
BlackBerry,Z10,blackberry_z10_ver1_subuald10010,blackberry_z10_ver1,3195,0,0,3195,73,49,0.015336463223787,0.015336463223787,,RIM OS,10,2013_january,BlackBerry
BlackBerry,Z10,blackberry_z10_ver1_subuald101,blackberry_z10_ver1,2372,0,0,2372,44,34,0.01433389544688,0.01433389544688,,RIM OS,10.1,2013_january,BlackBerry
Sony,ST23i,sony_st23i_ver1_subuanose,sony_st23i_ver1,1013,2,1,1012,40,25,0.024679170779862,0.024703557312253,Xperia miro,Android,4,2012_july,Android Webkit
Samsung,GT-P3110,samsung_gt_p3100_ver1_suban41p3110,samsung_gt_p3100_ver1,2181,0,0,2181,1,1,0.000458505272811,0.000458505272811,Galaxy Tab 2 7.0,Android,4.1,2012_april,Android Webkit
Samsung,GT-P5100,samsung_gt_p5100_ver1_suban41p5110,samsung_gt_p5100_ver1,103,0,0,103,0,0,0,0,Galaxy Tab 2 10.1,Android,4.1,2012_april,Android Webkit
Nokia,Lumia 620,nokia_lumia_620_ver1,generic_ms_phone_os8,11043,1,1,11042,259,168,0.015213257267047,0.015214635029886,,Windows Phone OS,8,2012_october,IEMobile
Samsung,GT-S6012,samsung_gt_s6010_ver1_subua6012,samsung_gt_s6010_ver1,167,0,0,167,8,1,0.005988023952096,0.005988023952096,Galaxy Music Duos,Android,4,2012_october,Android Webkit
Micromax,A68,micromax_a68_ver1,generic_android_ver4,4,0,0,4,0,0,0,0,A68 Smarty,Android,4,2012_december,Android Webkit
Karbonn,A21,karbonn_a21_ver1,generic_android_ver4,59,0,0,59,1,1,0.016949152542373,0.016949152542373,,Android,4,2012_december,Android Webkit
Karbonn,A15,karbonn_a15_ver1,generic_android_ver4,18,0,0,18,0,0,0,0,,Android,4,2012_november,Android Webkit
Micromax,A65,micromax_a65_ver1,generic_android_ver2_3,13,0,0,13,0,0,0,0,,Android,2.3,2013_january,Android Webkit
Lava,N400,lava_n400_ver1,generic_android_ver4,8,0,0,8,0,0,0,0,Iris N400,Android,4,2012_december,Android Webkit
Lava,N400,lava_n400_ver1_subuanomoz,lava_n400_ver1,142,0,0,142,3,2,0.014084507042254,0.014084507042254,Iris N400,Android,4,2012_december,Android Webkit
Karbonn,A2,karbonn_a2_ver1,generic_android_ver2_3,16,0,0,16,2,1,0.0625,0.0625,,Android,2.3,2013_january,Android Webkit
Celkon,A95,celkon_a95_ver1,generic_android_ver2_3,16,0,0,16,0,0,0,0,,Android,2.3,2012_august,Android Webkit
Micromax,A90s,micromax_a90s_ver1_subuamicromax,micromax_a90s_ver1,17,0,0,17,0,0,0,0,Superfone Pixel,Android,4,2012_october,Android Webkit
Micromax,A101,micromax_a101_ver1,generic_android_ver4,9,0,0,9,1,0,0,0,,Android,4,2012_december,Android Webkit
Apple,iPhone,apple_iphone_ver6_1,apple_iphone_ver6,15061,14,10,15051,503,247,0.016399973441339,0.016410869709654,,iOS,6.1,2012_july,Safari
Apple,iPad,apple_ipad_ver1_sub61,apple_ipad_ver1_sub6,97154,19,17,97137,630,191,0.001965950964448,0.001966295026612,,iOS,6,2012_march,Safari
Google,Nexus S,samsung_nexus_s_ver1_suban42,samsung_nexus_s_ver1,11,0,0,11,0,0,0,0,,Android,4.2,2010_november,Android Webkit
Asus,TF101,asus_eee_pad_tf101_ver1_suban42rom,asus_eee_pad_tf101_ver1,2,0,0,2,0,0,0,0,Eee Pad Transformer TF101,Android,4.2,2011_april,Android Webkit
HTC,PM63100,htc_one_x_plus_ver1_suban41nohtc,htc_one_x_plus_ver1,2,0,0,2,0,0,0,0,One X+,Android,4.1,2011_october,Android Webkit
Xiaomi,MI-2,xiaomi_mi_2_ver1,generic_android_ver4_1,6,0,0,6,0,0,0,0,,Android,4.1,2012_november,Android Webkit
Samsung,SHV-E250K,samsung_gt_n7100_ver1_subuae250k,samsung_gt_n7100_ver1,9,0,0,9,0,0,0,0,Galaxy Note II,Android,4.1,2012_september,Android Webkit
Samsung,SHW-M440S,samsung_gt_i9300_ver1_subuam440s,samsung_gt_i9300_ver1,9,0,0,9,0,0,0,0,Galaxy SIII,Android,4,2012_may,Android Webkit
Samsung,SHW-M440S,samsung_gt_i9300_ver1_suban41m440s,samsung_gt_i9300_ver1,29,0,0,29,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
Hero,9300+,hero_9300_plus_ver1,generic_android_ver4_1,3,0,0,3,2,2,0.666666666666667,0.666666666666667,,Android,4.1,2012_september,Android Webkit
Samsung,GT-I8150,samsung_gt_i8150_ver1_subuat,samsung_gt_i8150_ver1,45,0,0,45,2,0,0,0,Galaxy W,Android,2.3,2012_february,Android Webkit
Samsung,SGH-I317M,samsung_gt_n7100_ver1_subuai317m,samsung_gt_n7100_ver1,12,0,0,12,0,0,0,0,Galaxy Note II,Android,4.1,2012_september,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban42,samsung_gt_i9300_ver1,807,0,0,807,8,3,0.003717472118959,0.003717472118959,Galaxy SIII,Android,4.2,2012_may,Android Webkit
Samsung,GT-C5130S,samsung_gt_c5130_ver1_subuaorange,samsung_gt_c5130_ver1,1,0,0,1,0,0,0,0,,,,2009_october,Access Netfront
THL,A1,thl_a1_ver1,generic_android_ver2_3,48,0,0,48,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Lava,N320,lava_n320_ver1,generic_android_ver2_3,68,0,0,68,3,3,0.044117647058824,0.044117647058824,,Android,2.3,2012_november,Android Webkit
Micromax,P275,micromax_p275_ver1,generic_android_ver4,10,0,0,10,0,0,0,0,Funbook Infinity P275,Android,4,2011_october,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41telstra,samsung_gt_i9300_ver1,208,0,0,208,3,1,0.004807692307692,0.004807692307692,Galaxy SIII,Android,4.1,2012_may,Android Webkit
Micromax,A54,micromax_a54_ver1,generic_android_ver2_3,2,0,0,2,0,0,0,0,A54 Smarty 3.5,Android,2.3,2013_january,Android Webkit
Lava,N350,lava_n350_ver1,generic_android_ver2_3,46,0,0,46,1,1,0.021739130434783,0.021739130434783,Iris N350,Android,2.3,2012_november,Android Webkit
Samsung,GT-I8190L,samsung_gt_i8190_ver1_suban41l,samsung_gt_i8190_ver1,359,0,0,359,7,3,0.008356545961003,0.008356545961003,Galaxy S III Mini,Android,4.1,2012_october,Android Webkit
Motorola,XT923,mot_xt923_ver1_suban41razr,mot_xt923_ver1,4,0,0,4,0,0,0,0,Droid Razr HD,Android,4.1,2012_may,Android Webkit
Micromax,A30,micromax_a30_ver1,generic_android_ver2_3,26,0,0,26,0,0,0,0,,Android,2.3,2013_january,Android Webkit
SonyEricsson,MT25i,sonyericsson_mt25i_ver1_subuanose,sonyericsson_mt25i_ver1,2749,8,8,2741,18,13,0.004728992360858,0.004742794600511,Xperia neo L,Android,4,2011_october,Android Webkit
Sony,ST26i,sony_st26i_ver1_subuanose,sony_st26i_ver1,316,0,0,316,19,12,0.037974683544304,0.037974683544304,Xperia J,Android,4,2012_july,Android Webkit
Nokia,205,nokia_205_ver1,nokia_generic_series40_ovibrosr,782,0,0,782,0,0,0,0,Asha 205,,,2012_november,Nokia Proxy Browser
Nokia,205,nokia_205_ver1_subuanomoz,nokia_205_ver1,795,0,0,795,126,73,0.091823899371069,0.091823899371069,Asha 205,,,2012_november,Nokia Proxy Browser
Nokia,114,nokia_114_ver1,nokia_generic_series40_ovibrosr,14,0,0,14,0,0,0,0,,,,2012_december,Nokia Proxy Browser
Nokia,114,nokia_114_ver1_subuanomoz,nokia_114_ver1,13,0,0,13,0,0,0,0,,,,2012_december,Nokia Proxy Browser
Nokia,5233,nokia_5233_ver1_subuauc88,nokia_5233_ver1,215,0,0,215,11,3,0.013953488372093,0.013953488372093,,Symbian OS,,2010_june,UCWeb
Nokia,Lumia 610,nokia_lumia_610_ver1_subuaspace,nokia_lumia_610_ver1,1,0,0,1,0,0,0,0,,Windows Phone OS,7.5,2011_july,IEMobile
Flying,A601,flying_fg8_ver1,generic_android_ver2_2,1,0,0,1,0,0,0,0,FG8,Android,2.2,2011_april,Android Webkit
Alcatel,OT-992D,alcatel_ot992_ver1,generic_android_ver4,26,0,0,26,1,1,0.038461538461538,0.038461538461538,One Touch 992D,Android,4,2013_february,Android Webkit
Samsung,GT-I9082,samsung_gt_i9082_ver1,generic_android_ver4_1,54696,47,43,54653,829,545,0.009964165569694,0.009972005196421,Galaxy Grand Duos,Android,4.1,2013_february,Android Webkit
Samsung,GT-I9082L,samsung_gt_i9082_ver1_subual,samsung_gt_i9082_ver1,1185,0,0,1185,17,12,0.010126582278481,0.010126582278481,Galaxy Grand Duos,Android,4.1,2013_february,Android Webkit
Celkon,A89,celkon_a89_ver1,generic_android_ver2_3,18,0,0,18,0,0,0,0,,Android,2.3,2012_october,Android Webkit
QMobile,A8,qmobile_a8_ver1,generic_android_ver4,764,0,0,764,17,12,0.015706806282722,0.015706806282722,Noir A8,Android,4,2012_november,Android Webkit
Micromax,A54,micromax_a54_ver1_subuamicromax,micromax_a54_ver1,11,0,0,11,1,1,0.090909090909091,0.090909090909091,A54 Smarty 3.5,Android,2.3,2013_january,Android Webkit
i-mobile,IQ 5,imobile_iq5_ver1,generic_android_ver4,14,0,0,14,0,0,0,0,,Android,4,2012_november,Android Webkit
QMobile,A10,qmobile_a10_ver1,generic_android_ver4,2234,1,1,2233,60,45,0.020143240823635,0.020152261531572,Noir A10,Android,4,2012_december,Android Webkit
Karbonn,A9+,karbonn_a9_plus_ver1,generic_android_ver4,277,0,0,277,7,6,0.021660649819495,0.021660649819495,,Android,4,2012_october,Android Webkit
HTC,PJ83100,htc_one_x_ver1_suban41nouscore,htc_one_x_ver1,2423,3,3,2420,14,9,0.003714403631861,0.003719008264463,One X,Android,4.1,2011_october,Android Webkit
Samsung,GT-I9105P,samsung_gt_i9105_ver1_suban41p,samsung_gt_i9105_ver1,6676,8,7,6669,114,79,0.011833433193529,0.011845853951117,Galaxy SII Plus,Android,4.1,2013_january,Android Webkit
Samsung,GT-N7102,samsung_gt_n7100_ver1_subua7102,samsung_gt_n7100_ver1,105,0,0,105,1,1,0.00952380952381,0.00952380952381,Galaxy Note II,Android,4.1,2012_september,Android Webkit
HTC,Z560e,htc_one_s_ver1_subuaz560,htc_one_s_ver1,11,0,0,11,0,0,0,0,One S,Android,4,2012_march,Android Webkit
HTC,T328d,htc_t328d_ver1_subuanohtc,htc_t328d_ver1,4,0,0,4,0,0,0,0,Desire VC,Android,4,2012_april,Android Webkit
HTC,S510b,htc_s510b_ver1_subuauscore,htc_s510b_ver1,1061,0,0,1061,5,4,0.003770028275212,0.003770028275212,Rhyme,Android,2.3,2010_november,Android Webkit
HTC,S510b,htc_s510b_ver1_suban40uscore,htc_s510b_ver1,247,0,0,247,3,2,0.008097165991903,0.008097165991903,Rhyme,Android,4,2010_november,Android Webkit
HTC,S510b,htc_s510b_ver1_suban40,htc_s510b_ver1,83,0,0,83,1,1,0.012048192771084,0.012048192771084,Rhyme,Android,4,2010_november,Android Webkit
Huawei,U8950D,huawei_c8950d_ver1_subuau8950d,huawei_c8950d_ver1,3,0,0,3,0,0,0,0,Ascend G600,Android,4,2012_september,Android Webkit
Huawei,U9510E,huawei_u9508_ver1,generic_android_ver4,1,0,0,1,0,0,0,0,Honor 2,Android,4,2012_november,Android Webkit
LG,VN270,lg_vn270_ver1,generic_opera_mini_version5,191,0,0,191,3,3,0.015706806282722,0.015706806282722,Cosmos Touch,,,2010_december,Opera Mini
LG,P725,lg_p720_ver1_subua725,lg_p720_ver1,53,0,0,53,1,1,0.018867924528302,0.018867924528302,Optimus 3D Max,Android,2.3,2012_may,Android Webkit
LG,P760,lg_p760_ver1_subuap765,lg_p760_ver1,6,0,0,6,0,0,0,0,Optimus L9,Android,4,2012_august,Android Webkit
LG,P768,lg_p760_ver1_subuap768,lg_p760_ver1,3669,0,0,3669,72,48,0.013082583810302,0.013082583810302,Optimus L9,Android,4,2012_august,Android Webkit
Asus,ME371MG,asus_fonepad_me371mg_ver1,generic_android_ver4_1,307,0,0,307,6,4,0.013029315960912,0.013029315960912,Fonepad ME371MG,Android,4.1,2013_may,Android Webkit
Motorola,MB632,mot_mb632_ver1,generic_android_ver2_3,218,0,0,218,1,0,0,0,Pro+,Android,2.3,2011_november,Android Webkit
Samsung,SGH-A817,samsung_sgh_a817_ver1,generic_dolfin1_5,5,0,0,5,0,0,0,0,Solstice II,Bada OS,,2010_november,Dolfin/Jasmine Webkit
Samsung,SC-03E,samsung_gt_i9300_ver1_subuaalpha,samsung_gt_i9300_ver1,10,0,0,10,0,0,0,0,Galaxy S IIIa,Android,4,2012_may,Android Webkit
Samsung,SCH-W999,samsung_sch_w999_ver1,generic_android_ver2_3,2,0,0,2,0,0,0,0,,Android,2.3,2011_november,Android Webkit
Samsung,SGH-I757M,samsung_sgh_i757m_ver1,generic_android_ver4,3,0,0,3,0,0,0,0,Galaxy SII HD LTE,Android,4,2012_june,Android Webkit
Sharp,SH530U,sharp_sh530u_ver1,generic_android_ver4,2,0,0,2,0,0,0,0,,Android,4,2012_october,Android Webkit
Samsung,SHV-E250L,samsung_gt_n7100_ver1_subuae250l,samsung_gt_n7100_ver1,21,0,0,21,0,0,0,0,Galaxy Note II LTE,Android,4.1,2012_september,Android Webkit
Huawei,U8836D,huawei_u8836d_ver1,generic_android_ver4,1,0,0,1,0,0,0,0,Shine,Android,4,2012_november,Android Webkit
Huawei,U9510,huawei_u9510_ver1,generic_android_ver4,3,0,0,3,0,0,0,0,Ascend D1 Quad,Android,4,2012_february,Android Webkit
Haipai,X720D,haipai_x005F_x720d_ver1,generic_android_ver4_1,3,0,0,3,0,0,0,0,,Android,4.1,2011_december,Android Webkit
Motorola,XT532,mot_xt532_ver1,generic_android_ver2_3,6,0,0,6,0,0,0,0,,Android,2.3,2011_december,Android Webkit
Motorola,XT685,mot_xt685_ver1,generic_android_ver4,1,0,0,1,0,0,0,0,Motoluxe XT685,Android,4,2012_july,Android Webkit
ZTE,V889D,zte_v889d_ver1,generic_android_ver2_3,9,0,0,9,0,0,0,0,,Android,2.3,2012_august,Android Webkit
Ainol,Novo7 Aurora,ainol_novo7_aurora_ver1,generic_android_ver4,4,0,0,4,0,0,0,0,,Android,4,2011_october,Android Webkit
HTC,PJ401,htc_one_s_ver1_suban41,htc_one_s_ver1,423,0,0,423,7,6,0.014184397163121,0.014184397163121,One S,Android,4.1,2012_march,Android Webkit
Samsung,GT-I9210,samsung_gt_i9210_ver1_suban40nosam,samsung_gt_i9210_ver1,3,0,0,3,0,0,0,0,Galaxy SII LTE,Android,4,2012_june,Android Webkit
Samsung,SHV-E250S,samsung_gt_n7100_ver1_subuae250s,samsung_gt_n7100_ver1,63,0,0,63,0,0,0,0,Galaxy Note II,Android,4.1,2012_september,Android Webkit
Samsung,SHV-E210S,samsung_gt_i9300_ver1_subuae210s,samsung_gt_i9300_ver1,79,0,0,79,0,0,0,0,Galaxy SIII,Android,4,2012_may,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1_suban41e210s,samsung_gt_i9300_ver1,36,0,0,36,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
Samsung,SHV-E210K,samsung_gt_i9300_ver1_subuae210k,samsung_gt_i9300_ver1,44,0,0,44,0,0,0,0,Galaxy SIII,Android,4,2012_may,Android Webkit
Samsung,SHV-E210K,samsung_gt_i9300_ver1_suban41e210k,samsung_gt_i9300_ver1,7,0,0,7,0,0,0,0,Galaxy SIII,Android,4.1,2012_may,Android Webkit
Pantech,IM-A840S,pantech_im_a840_ver1_suban41s,pantech_im_a840_ver1,1,0,0,1,0,0,0,0,Vega S5,Android,4.1,2012_july,Android Webkit
Samsung,SHV-E210L,samsung_gt_i9300_ver1_subuae210l,samsung_gt_i9300_ver1,9,0,0,9,0,0,0,0,Galaxy SIII,Android,4,2012_may,Android Webkit
Samsung,SHV-E210L,samsung_gt_i9300_ver1_suban41e210l,samsung_gt_i9300_ver1,42,0,0,42,0,0,0,0,Galaxy SIII,Android,4,2012_may,Android Webkit
Pantech,IM-A850K,pantech_im_a850_ver1,generic_android_ver4,7,0,0,7,0,0,0,0,Vega R3,Android,4,2012_september,Android Webkit
Pantech,IM-A850S,pantech_im_a850_ver1_subuas,pantech_im_a850_ver1,4,0,0,4,1,1,0.25,0.25,Vega R3,Android,4,2012_september,Android Webkit
Pantech,IM-A850S,pantech_im_a850_ver1_suban41s,pantech_im_a850_ver1,2,0,0,2,0,0,0,0,Vega R3,Android,4,2012_september,Android Webkit
Pantech,IM-A850L,pantech_im_a850_ver1_suban41l,pantech_im_a850_ver1,1,0,0,1,0,0,0,0,Vega R3,Android,4.1,2012_september,Android Webkit
LG,F200L,lg_f200_ver1_subual,lg_f200_ver1,3,0,0,3,0,0,0,0,Optimus Vu II,Android,4,2012_october,Android Webkit
LG,F200K,lg_f200_ver1_suban41l,lg_f200_ver1,2,0,0,2,0,0,0,0,Optimus Vu II,Android,4.1,2012_october,Android Webkit
Pantech,IM-A830K,pantech_im_a830s_ver1_subuak,pantech_im_a830s_ver1,1,0,0,1,0,0,0,0,Vega Racer 2,Android,4,2012_may,Android Webkit
LG,F180S,lg_e973_ver1_subuaf180s,lg_e970_ver1_subua973,4,0,0,4,0,0,0,0,Optimus G,Android,4,2012_november,Android Webkit
LG,F180L,lg_e973_ver1_subuaf180l,lg_e970_ver1_subua973,10,0,0,10,0,0,0,0,Optimus G,Android,4,2012_november,Android Webkit
