brand_name,model_name,wurfl_device_id,wurfl_fall_back,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
Motorola,RAZR V3x,mot_v3x_ver1_sub8598,mot_v3x_ver1,1,1,1,0,0,0,0,0,RAZR,,,2002_january,Motorola Internet Browser
Motorola,V300,mot_v300_ver1,mot_mib22_generic,2,2,2,0,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,V360,mot_v360_ver1_sub08b705r,mot_v360_ver1,1,1,1,0,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,V500,mot_v500_ver1_sub0b082ai,mot_v500_ver1,1,1,1,0,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,V525M,mot_v525m_ver1_sub0b0919r,mot_v525m_ver1,1,1,1,0,0,0,0,0,,,,2002_january,Motorola Internet Browser
Motorola,V975,mot_v975_ver1_sub823158i,mot_v975_ver1,3,3,3,0,0,0,0,0,Tyax,,,2002_january,Motorola Internet Browser
SonyEricsson,J300c,sonyericsson_j300c_ver1_subr2al,sonyericsson_j300c_ver1,1,1,1,0,0,0,0,0,,,,2002_january,
SonyEricsson,K310iv,sonyericsson_k310iv_ver1_subr4da,sonyericsson_k310_ver1,11,11,11,0,0,0,0,0,,,,2006_january,Access Netfront
SonyEricsson,K500c,sonyericsson_k500c_ver1_subr2aa,sonyericsson_k500c_ver1,2,2,2,0,0,0,0,0,,,,2002_january,Semc
SonyEricsson,K506c,sonyericsson_k506c_ver1_subr2aa,sonyericsson_k506c_ver1,1,1,1,0,0,0,0,0,,,,2002_january,Semc
SonyEricsson,K510c,sonyericsson_k510c_ver1,sonyericsson_k510_ver1,1,1,1,0,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,K530i,sonyericsson_k530i_ver1_subua,sonyericsson_k530i_ver1,4,3,1,3,0,0,0,0,,,,2009_september,Access Netfront
SonyEricsson,K608i,sonyericsson_k608i_ver1_subr2k,sonyericsson_k608i_ver1,1,1,0,1,0,0,0,0,,,,2002_january,Semc
SonyEricsson,K700c,sonyericsson_k700c_ver1_subr2a,sonyericsson_k700c_ver1,3,3,3,0,0,0,0,0,,,,2002_january,
SonyEricsson,K700i,sonyericsson_k700i_ver1_sub00,sonyericsson_k700i_ver1,1,1,1,0,0,0,0,0,,,,2002_january,
SonyEricsson,K770i,sonyericsson_k770i_ver1_subr8ba,sonyericsson_k770i_ver1,8,2,2,6,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,S700i,sonyericsson_s700i_ver1_subr1a,sonyericsson_s700i_ver1,6,6,6,0,0,0,0,0,,,,2002_january,
SonyEricsson,S700c,sonyericsson_s700c_ver1_subr3b,sonyericsson_s700c_ver1,1,1,1,0,0,0,0,0,,,,2002_january,
SonyEricsson,S710a,sonyericsson_s710a_ver1_subr1a,sonyericsson_s710a_ver1,3,3,3,0,0,0,0,0,,,,2002_january,
SonyEricsson,K750c,sonyericsson_k750c_ver1_subr1a,sonyericsson_k750c_ver1,2,2,2,0,0,0,0,0,,,,2002_january,
SonyEricsson,K750i,sonyericsson_k750i_ver1_subr1a,sonyericsson_k750i_ver1,5,5,5,0,0,0,0,0,,,,2008_january,Semc
SonyEricsson,K800i,sonyericsson_k800i_ver1_subr1cb,sonyericsson_k800i_ver1,34,10,10,24,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,K800iv,sonyericsson_k800iv_ver1_subr1ed,sonyericsson_k800iv_ver1,1,1,1,0,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,K850i,sonyericsson_k850i_ver1_subua,sonyericsson_k850i_ver1,10,6,2,8,0,0,0,0,,,,2008_january,Access Netfront
SonyEricsson,M600i,sonyericsson_m600i_ver1,sonyericsson_m600_ver1,1,0,0,1,0,0,0,0,,Symbian OS,,2002_january,Opera
SonyEricsson,P1i,sonyericsson_p1i_ver1,sonyericsson_xhtml_generic,3,1,0,3,1,1,0.333333333333333,0.333333333333333,,Symbian OS,9.1,2007_january,Opera
SonyEricsson,P800,sonyericsson_p800_ver1_sub10100,sonyericsson_p800_ver1,1,1,1,0,0,0,0,0,,Symbian OS,,2003_january,Opera
SonyEricsson,P800,sonyericsson_p800_ver1_subr102,sonyericsson_p800_ver1,1,1,1,0,0,0,0,0,,Symbian OS,,2003_january,Opera
SonyEricsson,P910i,sonyericsson_p910i_ver1_subr1a,sonyericsson_p910i_ver1,1,1,1,0,0,0,0,0,,Symbian OS,,2003_january,Opera
SonyEricsson,P910c,sonyericsson_p910c_ver1_subr2a,sonyericsson_p910c_ver1,1,1,1,0,0,0,0,0,,Symbian OS,,2003_january,Opera
SonyEricsson,P990,sonyericsson_p990_subr10060306860enus,sonyericsson_p990_ver1,5,4,4,1,0,0,0,0,,Symbian OS,,2003_january,Opera
SonyEricsson,W200i,sonyericsson_w200i_ver1_subr4gb,sonyericsson_w200i_ver1,1,0,0,1,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,W950i,sonyericsson_w950i_ver1_subr100,sonyericsson_w950i_ver1,8,8,8,0,0,0,0,0,,Symbian OS,,2002_january,Opera
SonyEricsson,Z300,sonyericsson_z300i_ver1_subr3f,sonyericsson_z300i_ver1,1,1,1,0,0,0,0,0,,,,2009_may,
SonyEricsson,T68i,sonyericsson_t68_ver2,ericsson_t68_ver1,14,14,14,0,0,0,0,0,,,,2002_january,
SonyEricsson,T68i,sonyericsson_t68_ver5,sonyericsson_t68_ver3,1,1,1,0,0,0,0,0,,,,2002_january,
SonyEricsson,T100,sonyericsson_t100_ver1_sub101,sonyericsson_t100_ver1,13,13,13,0,0,0,0,0,,,,2002_january,
SonyEricsson,T290i,sonyericsson_t290i_ver1_subr101,sonyericsson_t290i_ver1,1,1,1,0,0,0,0,0,,,,2002_january,
SonyEricsson,T300,sonyericsson_t300_ver1,sonyericsson_xhtml_generic,1,1,1,0,0,0,0,0,,,,2002_january,
SonyEricsson,T610,sonyericsson_t610_ver1_subr201,sonyericsson_t610_ver1,9,9,9,0,0,0,0,0,,,,2002_january,
SonyEricsson,T618,sonyericsson_t618_ver1_subr201,sonyericsson_t618_ver1,1,1,1,0,0,0,0,0,,,,2002_january,
SonyEricsson,T628,sonyericsson_t628_ver1_subr401,sonyericsson_t628_ver1,1,1,1,0,0,0,0,0,,,,2002_january,
SonyEricsson,T630,sonyericsson_t630_ver1_subr601,sonyericsson_t630_ver1_subr501,1,1,1,0,0,0,0,0,,,,2002_january,
SonyEricsson,T650i,sonyericsson_t650i_ver1,generic_netfront_ver3_3,5,5,5,0,0,0,0,0,,,,2002_july,Access Netfront
SonyEricsson,W550i,sonyericsson_w550i_ver1_subr4ab,sonyericsson_w550i_ver1,1,0,0,1,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,W580i,sonyericsson_w580i_ver1,generic_sonyericsson_netfront_ver3_3,16,16,16,0,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,W660i,sonyericsson_w660i_ver1_subr6aa,sonyericsson_w660i_ver1,11,10,10,1,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,W700c,sonyericsson_w700c,sonyericsson_w700_ver1,3,3,3,0,0,0,0,0,,,,2002_january,
SonyEricsson,W700i,sonyericsson_w700i_ver1_subr1ca,sonyericsson_w700i_ver1,1,1,1,0,0,0,0,0,,,,2006_january,Semc
SonyEricsson,W800c,sonyericsson_w800c_subr1lsn,sonyericsson_w800c,5,5,5,0,0,0,0,0,,,,2002_january,Semc
SonyEricsson,W800i,sonyericsson_w800i_subr1l,sonyericsson_w800i,4,4,4,0,0,0,0,0,,,,2002_january,
SonyEricsson,W850i,sonyericsson_w850i_ver1_subr1ed,sonyericsson_w850i_ver1,7,7,7,0,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,Z800,sonyericsson_z800_ver1_subr1a,sonyericsson_z800_ver1,13,13,13,0,0,0,0,0,,,,2002_january,
SonyEricsson,Z600,sonyericsson_z600_ver1_subr301,sonyericsson_z600_ver1,1,1,1,0,0,0,0,0,,,,2002_january,
LG,C3100,lg_c3100_ver1,lg_generic,3,1,0,3,0,0,0,0,,,,2002_july,
LG,C3600,lg_c3600_ver1,lg_generic,1,0,0,1,0,0,0,0,,,,2002_july,Teleca-Obigo
LG,F2100,lg_f2100_ver1_subaumic20,lg_f2100_ver1,2,2,2,0,0,0,0,0,,,,2002_july,Teleca-Obigo
LG,F2400,lg_f2400_ver1sub20,lg_f2400_ver1,1,1,1,0,0,0,0,0,,,,2002_july,Teleca-Obigo
LG,G1600,lg_g1600_ver1_subaumic410,lg_g1600_ver1,1,1,1,0,0,0,0,0,,,,2002_july,
LG,G8100,lg_g1800_ver1_subaumic20,lg_g1800_ver1,2,2,2,0,0,0,0,0,,,,2002_july,
LG,G5300,lg_g5300_ver1_sub410,lg_g5300_ver1,1,1,1,0,0,0,0,0,,,,2002_july,
LG,G5500,lg_g5500_ver1_sub622,lg_g5500_ver1,1,1,1,0,0,0,0,0,,,,2003_january,Openwave Mobile Browser
LG,PM325,lge_pm325_ver1_sub20,lge_pm325_ver1,1,1,1,0,0,0,0,0,,,,2003_january,Openwave Mobile Browser
LG,U250,lg_u250_ver1,lg_generic,1,0,0,1,0,0,0,0,,,,2002_july,
LG,U8120,lg_u8120_ver1,lg_u8110_ver1,2,2,2,0,0,0,0,0,,,,2002_july,
LG,LX550,lg_lx550_ver1_sub20,lg_lx550_ver1,2,2,2,0,0,0,0,0,,,,2003_january,Openwave Mobile Browser
LG,TM520,lge_tm520_ver1,uptext_generic,2,2,2,0,0,0,0,0,,,,2002_january,Openwave Mobile Browser
Panasonic,GD87,panasonic_gad87_ver1_suba19,panasonic_gad87_ver1,1,1,1,0,0,0,0,0,,,,2002_january,
Panasonic,GD95,panasonic_gd95_ver1,uptext_generic,3,3,3,0,0,0,0,0,,,,2002_january,Openwave Mobile Browser
Panasonic,X70,panasonic_x70_ver1_sub10,panasonic_x70_ver1,1,1,1,0,0,0,0,0,,,,2002_january,
Sanyo,SCP-5300,sanyo_scp5300_ver1,generic_netfront_ver3,2,2,2,0,0,0,0,0,,,,2002_july,Access Netfront
Sanyo,MM-8300,sanyo_scp8300_ver1,generic_netfront_ver3_1,4,4,4,0,0,0,0,0,,,,2002_july,Access Netfront
Apple,iPhone,apple_iphone_ver1,apple_generic,1,1,0,1,0,0,0,0,,iOS,1,2007_june,Safari
Apple,iPhone,apple_iphone_ver1_suba543,apple_iphone_ver1,31,30,30,1,0,0,0,0,,iOS,1,2007_june,Safari
Apple,iPod Touch,apple_ipod_touch_ver1,apple_generic,85,72,51,34,2,0,0,0,,iOS,1,2007_june,Safari
Voxtel,BD40,voxtel_bd40_ver1,generic_mobile,2,2,1,1,0,0,0,0,,,,2002_january,
Sony,PlayStation Portable,sony_psp_ver1,generic_xhtml,266,264,185,81,0,0,0,0,PSP,,,2002_july,Access Netfront
Windows Mobile,Pocket PC,windows_pocketpc_ver1,generic_ms_winmo2003,3,0,0,3,0,0,0,0,,Windows Mobile OS,2003,2006_january,Microsoft Mobile Explorer
Sony,PEG-UX50,sonypegux50_sub1155de_nf30,sonypegux50,4,4,4,0,0,0,0,0,,,,2002_july,Access Netfront
SonyEricsson,P800,opera_sonyericsson_p800_ver1_sub630,opera_sonyericsson_p800_ver1,1,1,1,0,0,0,0,0,,Symbian OS,,2003_january,Opera
Nokia,6600,nokia_6600_ver1_submoz41,nokia_6600_ver1,9,9,9,0,0,0,0,0,,Symbian OS,7.0s,2003_june,Opera
Nokia,6670,nokia_6670_ver1_subopera850_6052206936,nokia_6670_ver1_subopera850,1,0,0,1,0,0,0,0,,Symbian OS,7.0s,2004_september,Nokia
,,ibrowser_ver1,generic_mobile,3,2,2,1,0,0,0,0,,,,2002_january,
Palm,Eudora client for Palm III,palm_3_eudora_client_ver1,generic_xhtml,3,3,3,0,0,0,0,0,,,,2002_july,
SonyEricsson,S500i,sonyericsson_s500i_ver1_subua,sonyericsson_s500i_ver1,17,17,17,0,0,0,0,0,,,,2005_july,Access Netfront
Nokia,2760,nokia_2760_ver1_sub1,nokia_2760_ver1,12,1,0,12,0,0,0,0,,,,2007_may,Nokia
Nokia,3109 classic,nokia_3109c_ver1_sub0530,nokia_3109c_ver1,6,0,0,6,0,0,0,0,classic,,,2007_may,Nokia
Amazon,Kindle,amazon_kindle_ver1,generic_amazon_kindle,1,1,1,0,0,0,0,0,,Linux Smartphone OS,2.6,2008_january,Access Netfront
Nokia,3555,nokia_3555_ver1,nokia_generic_series30,4,0,0,4,0,0,0,0,,,,2008_march,Nokia
Nokia,6288,nokia_6288_ver1_sub0643,nokia_6288_ver1,10,5,2,8,0,0,0,0,,,,2006_september,Nokia
SonyEricsson,W800i,sonyericsson_w800i_sub_r1aa,sonyericsson_w800i,1,0,0,1,0,0,0,0,,,,2002_january,
Nokia,3110 classic,nokia_3110c_ver1_sub0550,nokia_3110c_ver1,27,2,1,26,3,3,0.111111111111111,0.115384615384615,classic,,,2007_february,Nokia
SonyEricsson,W810i,sonyericsson_w810i_subr4ea,sonyericsson_w810i_ver1,23,22,21,2,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,K800i,sonyericsson_k800i_ver1_subr1kg,sonyericsson_k800i_ver1,2,2,1,1,0,0,0,0,,,,2005_july,Access Netfront
Nokia,6500 classic,nokia_6500c_ver1,nokia_6500_ver1,10,1,0,10,0,0,0,0,,,,2007_may,Nokia
Nokia,6670,nokia_6670_ver1_sub404374,nokia_6670_ver1,1,1,1,0,0,0,0,0,,Symbian OS,7.0s,2004_september,Nokia
Nokia,6020,nokia_6020_ver1_sub490,nokia_6020_ver1,3,1,0,3,0,0,0,0,,,,2004_november,Nokia
SonyEricsson,K550i,sonyericsson_k550i_ver1_subr1jd,sonyericsson_k550i_ver1,14,14,14,0,0,0,0,0,,,,2005_july,Access Netfront
Nokia,N95 8GB,nokia_n95_ver1_sub_mozilla_d,nokia_n95_8gb_ver1,192,101,75,117,6,6,0.03125,0.051282051282051,,Symbian OS,9.2,2007_august,Safari
Nokia,6230,nokia_6230_ver1_sub0314,nokia_6230_ver1,1,1,1,0,0,0,0,0,,,,2003_october,Nokia
Samsung,SGH E380,samsung_sgh_e380_ver1_sub1,samsung_sgh_e380_ver1_subua,1,1,1,0,0,0,0,0,,,,2009_november,Openwave Mobile Browser
SonyEricsson,W880iv,sonyericsson_w880iv_ver1_subr1jc,sonyericsson_w880iv_ver1,1,0,0,1,0,0,0,0,,,,2002_july,Access Netfront
Nokia,6233,nokia_6233_ver1_sub0510,nokia_6233_ver1,21,1,0,21,0,0,0,0,,,,2005_december,Nokia
Nokia,6131,nokia_6131_ver1_sub0550,nokia_6131_ver1,1,0,0,1,0,0,0,0,,,,2006_february,Nokia
Nokia,N73,nokia_n73_ver1_sub40727221,nokia_n73_ver1,291,38,36,255,1,1,0.003436426116838,0.003921568627451,,Symbian OS,9.1,2005_november,Nokia
Motorola,RAZR V3,mot_v3_ver1_sub0e403er,mot_v3_ver1,1,1,1,0,0,0,0,0,RAZR,,,2002_january,Motorola Internet Browser
Nokia,N73,nokia_n73_ver1_20628001,nokia_n73_ver1,12,11,11,1,0,0,0,0,,Symbian OS,9.1,2005_november,Nokia
Nokia,6230,nokia_6230_ver1_sub0524,nokia_6230_ver1,14,11,8,6,0,0,0,0,,,,2003_october,Nokia
Nokia,6630,nokia_6630_ver1_sub60340,nokia_6630_ver1,11,2,1,10,1,1,0.090909090909091,0.1,,Symbian OS,8,2004_june,Nokia
SonyEricsson,W800i,sonyericsson_w800i_subr1bc,sonyericsson_w800i,2,2,2,0,0,0,0,0,,,,2002_january,
Nokia,6131,nokia_6131_ver1_sub0610,nokia_6131_ver1,179,26,6,173,0,0,0,0,,,,2006_february,Nokia
SonyEricsson,W910i,sonyericsson_w910i_ver1_subr1ab,sonyericsson_w910i_ver1,6,0,0,6,0,0,0,0,,,,2007_june,Access Netfront
HTC,TyTN II,htc_8900_pilgrim_ver1_sub612,htc_8900_pilgrim_ver1,1,1,1,0,0,0,0,0,Pilgrim/Tilt,Windows Mobile OS,6,2007_february,Microsoft Mobile Explorer
Nokia,N95,nokia_n95_ver1_sub_mozilla_c200015,nokia_n95_ver1_sub_mozilla_c,418,325,215,203,10,10,0.023923444976077,0.049261083743842,,Symbian OS,9.2,2006_september,Safari
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_fl3,nokia_n95_8gb_ver1,531,355,226,305,15,15,0.028248587570622,0.049180327868852,,Symbian OS,9.2,2007_august,Safari
Nokia,N82,nokia_n82_ver1_sub100046,nokia_n82_ver1,86,62,43,43,2,2,0.023255813953488,0.046511627906977,,Symbian OS,9.2,2007_november,Safari
Nokia,N81,nokia_n81_ver1_sub110045_subnorthamerica,nokia_n81_ver1_sub110045,169,147,99,70,3,3,0.017751479289941,0.042857142857143,,Symbian OS,9.2,2007_august,Safari
Nokia,N73-2,nokia_n73_ver1_sub2,nokia_n73_ver1,99,76,62,37,0,0,0,0,,Symbian OS,9.1,2005_november,Nokia
Nokia,E51,nokia_e51_ver1_sub11003420,nokia_e51_ver1,57,48,39,18,1,1,0.017543859649123,0.055555555555556,,Symbian OS,9.2,2007_september,Safari
Nokia,N70,nokia_n70_ver1_funny_ua,nokia_n70_ver1,4,2,2,2,0,0,0,0,,Symbian OS,,2005_april,Nokia
HTC,Touch Cruise/P3650,htc_touch_cruise_p3650_ver1,htc_polaris_ver1,10,10,9,1,0,0,0,0,,Windows Mobile OS,5.2,2009_january,Microsoft Mobile Explorer
O2,Xda Orbit,o2_xda_orbit_ver1,htc_artemis_ver1,1,1,0,1,0,0,0,0,,Windows Mobile OS,5,2005_may,Microsoft Mobile Explorer
Nokia,E90 Communicator,nokia_e90_ver1_safari_074012,nokia_e90_ver1_safari,66,48,31,35,1,1,0.015151515151515,0.028571428571429,Communicator,Symbian OS,9.2,2007_february,Safari
LG,KU990,lg_ku990_ver1_subua,lg_ku990_ver1_subv10aobigo,4,0,0,4,0,0,0,0,Viewty,,,2008_january,Teleca-Obigo
Samsung,SGH-M620,sec_sghm620_ver1,opwv_v62_generic,2,1,0,2,0,0,0,0,,,,2003_january,Openwave Mobile Browser
Nokia,N73,nokia_n73_ver1_sub40735302,nokia_n73_ver1,663,85,84,579,0,0,0,0,,Symbian OS,9.1,2005_november,Nokia
Nokia,N81,nokia_n81_ver1_sub100053,nokia_n81_ver1_sub100026,1,0,0,1,0,0,0,0,,Symbian OS,9.2,2007_august,Safari
Nokia,N82,nokia_n82_ver1_sub110117,nokia_n82_ver1_sub100046,45,39,27,18,1,1,0.022222222222222,0.055555555555556,,Symbian OS,9.2,2007_november,Safari
Samsung,SGH-D880,samsung_sgh_d880_ver1,opwv_v62_generic,2,0,0,2,0,0,0,0,DuoS,,,2003_january,Openwave Mobile Browser
RIM,BlackBerry 8320,blackberry8320_ver1,blackberry_generic_ver4_sub20,1,1,1,0,0,0,0,0,Curve,RIM OS,4.2,2007_september,BlackBerry
Motorola,L2,mot_l2_ver1_sub0a5315r,mot_l2_ver1,1,1,1,0,0,0,0,0,,,,2002_january,Motorola Internet Browser
Nokia,5700,nokia_5700_ver1_sub_safari3831,nokia_5700_ver1_sub_safari,17,0,0,17,0,0,0,0,XpressMusic,Symbian OS,9.2,2007_march,Safari
Nokia,N95-3 NAM,nokia_n95_ver1_sub3,nokia_n95_ver1,1,1,1,0,0,0,0,0,,Symbian OS,9.2,2007_september,Safari
Nokia,N76,nokia_n76_ver1_subua310014,nokia_n76_ver1_subua,12,0,0,12,0,0,0,0,,Symbian OS,9.2,2007_january,Safari
SonyEricsson,K530i,sonyericsson_k530i_subr6ba,sonyericsson_k530i_ver1,7,1,1,6,0,0,0,0,,,,2009_september,Access Netfront
Nokia,5310 XpressMusic,nokia_5310_xpressmusic_ver1_subua,nokia_5310_xpressmusic_ver1,2,0,0,2,0,0,0,0,XpressMusic,,,2007_august,Nokia
Nokia,5610,nokia_5610expressmusic_ver1,nokia_5610d_ver1,2,0,0,2,0,0,0,0,XpressMusic,,,2007_august,Nokia
Samsung,SGH-i600,samsung_sgh_i600_ver1_subie612_sub10,samsung_sgh_i600_ver1_subie612,2,2,1,1,0,0,0,0,,Windows Mobile OS,5,2007_january,Microsoft Mobile Explorer
HTC,P3400,htc_p3400_ver1,htc_gene_ver1,1,0,0,1,0,0,0,0,,Windows Mobile OS,5,2005_may,Microsoft Mobile Explorer
Motorola,E550,mot_e550_ver1_sub0e6514r,mot_e550_ver1,1,1,1,0,0,0,0,0,,,,2002_january,Motorola Internet Browser
Nokia,6300,nokia_6300_ver1_sub0550,nokia_6300_ver1,35,4,3,32,0,0,0,0,,,,2006_november,Nokia
Samsung,SGH-U900,samsung_sgh_u900_ver1,samsung_u900_ver1,2,0,0,2,0,0,0,0,,,,2002_july,Access Netfront
Samsung,SGH-J700,samsung_sgh_j700_ver1,samsungxhtml_ver1,1,1,1,0,0,0,0,0,,,,2002_july,Openwave Mobile Browser
SonyEricsson,C702,sonyericsson_c702_ver1,generic_sonyericsson_netfront_ver3_4,2,1,1,1,0,0,0,0,,,,2008_january,Access Netfront
Nokia,N73,nokia_n73_ver1_sub407473101,nokia_n73_ver1,7,2,2,5,0,0,0,0,,Symbian OS,9.1,2005_november,Nokia
SonyEricsson,W610i,sonyericsson_w610i_ver1_subr1jd,sonyericsson_w610i_ver1,1,0,0,1,1,1,1,1,,,,2005_july,Access Netfront
Nokia,6230i,nokia_6230i_ver1_sub0388,nokia_6230i_ver1,10,1,0,10,0,0,0,0,,,,2005_march,Nokia
SonyEricsson,K810i,sonyericsson_k810i_ver1_subr1kg,sonyericsson_k810i_ver1,11,11,11,0,0,0,0,0,,,,2005_july,Access Netfront
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_vf3g,nokia_n95_8gb_ver1,271,137,94,177,4,4,0.014760147601476,0.022598870056497,,Symbian OS,9.2,2007_august,Safari
Nokia,6300,nokia_6300_ver1_sub0500,nokia_6300_ver1,39,1,0,39,3,3,0.076923076923077,0.076923076923077,,,,2006_november,Nokia
SonyEricsson,K850i,sonyericsson_k850i_ver1_subr1ca,sonyericsson_k850i_ver1,1,0,0,1,0,0,0,0,,,,2008_january,Access Netfront
Nokia,N95,nokia_n95_ver1_sub3_sub210016,nokia_n95_ver1_sub100014,2,2,1,1,0,0,0,0,,Symbian OS,9.2,2006_september,Safari
SonyEricsson,W800i,sonyericsson_w800i_subr1n,sonyericsson_w800i,1,1,1,0,0,0,0,0,,,,2002_january,
Motorola,V3,mot_v3_ver1_sub0e420br,mot_v3_ver1,1,1,1,0,0,0,0,0,RAZR,,,2002_january,Motorola Internet Browser
Motorola,PEBL U6,mot_pebl_ver1_sub088409r,mot_pebl_ver1,1,1,1,0,0,0,0,0,,,,2002_january,Motorola Internet Browser
SonyEricsson,K610i,sonyericsson_k610i_ver1_subr1cb,sonyericsson_k610i_ver1,12,12,12,0,0,0,0,0,,,,2002_january,Access Netfront
SonyEricsson,W350i,sonyericsson_w350i_ver1,generic_sonyericsson_netfront_ver3_3,24,15,15,9,1,1,0.041666666666667,0.111111111111111,,,,2007_january,Access Netfront
Nokia,6500s,nokia_6500s_ver1_sub0380,nokia_6500s_ver1,383,26,13,370,14,14,0.036553524804178,0.037837837837838,Slide,,,2007_june,Nokia
Nokia,6820,nokia_6820_ver1_sub483,nokia_6820_ver1,1,1,1,0,0,0,0,0,,,,2003_october,Nokia
Nokia,6230i,nokia_6230i_ver1_sub0380,nokia_6230i_ver1,12,11,11,1,0,0,0,0,,,,2005_march,Nokia
Nokia,6020,nokia_6020_ver1_sub0410,nokia_6020_ver1,1,0,0,1,0,0,0,0,,,,2004_november,Nokia
Nokia,6681,nokia_6681_ver1_sub3106,nokia_6681_ver1,1,1,1,0,0,0,0,0,,Symbian OS,8,2005_february,Nokia
Nokia,6300,nokia_6300_ver1_sub0471,nokia_6300_ver1,13,1,1,12,0,0,0,0,,,,2006_november,Nokia
Nokia,5300,nokia_5300_ver1_sub0551,nokia_5300_ver1,11,0,0,11,0,0,0,0,,,,2006_september,Nokia
Nokia,3250,nokia_3250_ver1_sub0414,nokia_3250_ver1,16,1,1,15,1,1,0.0625,0.066666666666667,,Symbian OS,9.2,2005_september,Nokia
Nokia,N73,nokia_n73_ver1_sub30704101,nokia_n73_ver1,189,53,53,136,0,0,0,0,,Symbian OS,9.1,2005_november,Nokia
Nokia,N73,nokia_n73_ver1_sub307051031,nokia_n73_ver1,76,9,9,67,0,0,0,0,,Symbian OS,9.1,2005_november,Nokia
Nokia,N72,nokia_n72_ver1_sub50706401,nokia_n72_ver1,22,1,0,22,0,0,0,0,,Symbian OS,,2006_april,Nokia
Nokia,6233,nokia_6233_ver1_sub0543,nokia_6233_ver1,2,1,0,2,0,0,0,0,,,,2005_december,Nokia
SonyEricsson,K550i,sonyericsson_k550i_ver1_subr6bc,sonyericsson_k550i_ver1,1,0,0,1,0,0,0,0,,,,2005_july,Access Netfront
Nokia,6600,nokia_6600_ver1_sub5530,nokia_6600_ver1,5,1,0,5,2,2,0.4,0.4,,Symbian OS,7.0s,2003_june,Openwave Mobile Browser
Nokia,3220,nokia_3220_ver1_sub0510,nokia_3220_ver1,3,0,0,3,0,0,0,0,,,,2004_may,Nokia
Nokia,N81,nokia_n81_ver1_sub100032,nokia_n81_ver1,1,1,1,0,0,0,0,0,,Symbian OS,9.2,2007_august,Safari
SonyEricsson,K790i,sonyericsson_k790i_ver1_subr1jc,sonyericsson_k790i_ver1,1,1,1,0,0,0,0,0,,,,2005_july,Access Netfront
Nokia,7610,nokia_7610_ver1_sub605220,nokia_7610_ver1,79,18,11,68,1,1,0.012658227848101,0.014705882352941,,Symbian OS,7.0s,2004_march,Nokia
Nokia,7610,nokia_7610_ver1_sub706420,nokia_7610_ver1,113,22,8,105,8,8,0.070796460176991,0.076190476190476,,Symbian OS,7.0s,2004_march,Nokia
Nokia,3230,nokia_3230_ver1_sub506040,nokia_3230_ver1,12,10,10,2,0,0,0,0,,Symbian OS,7.0s,2004_november,Nokia
Nokia,N73,nokia_n73_ver1_sub40726201,nokia_n73_ver1,403,76,72,331,1,1,0.002481389578164,0.003021148036254,,Symbian OS,9.1,2005_november,Nokia
Nokia,6085,nokia_6085_ver1_sub0502,nokia_6085_ver1,5,0,0,5,0,0,0,0,,,,2006_september,Nokia
Nokia,N70,nokia_n70_ver1_sub50705301,nokia_n70_ver1,320,75,35,285,17,17,0.053125,0.059649122807018,,Symbian OS,,2005_april,Nokia
SonyEricsson,W380i,sonyericsson_w380_ver1_subi,sonyericsson_w380_ver1,5,1,1,4,1,1,0.2,0.25,,,,2005_july,Access Netfront
SonyEricsson,K800i,sonyericsson_k800i_ver1_subr1eg,sonyericsson_k800i_ver1,2,0,0,2,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,C902,sonyericsson_c902_ver1,generic_sonyericsson_netfront_ver3_4,53,0,0,53,2,2,0.037735849056604,0.037735849056604,,,,2008_january,Access Netfront
SonyEricsson,W910i,sonyericsson_w910i_ver1_subr1ca,sonyericsson_w910i_ver1,1,1,1,0,0,0,0,0,,,,2007_june,Access Netfront
Nokia,3500 classic,nokia_3500c_ver1_sub0551,nokia_3500c_ver1,29,3,2,27,0,0,0,0,Classic,,,2007_june,Nokia
Nokia,7250i,nokia_7250i_ver1_sub422,nokia_7250i_ver1,1,1,1,0,0,0,0,0,,,,2003_march,Nokia
Nokia,N73,nokia_n73_ver1_submozilla50_c30638001,nokia_n73_ver1_submozilla50,11,0,0,11,0,0,0,0,,Symbian OS,9.1,2007_january,Safari
Nokia,N70,nokia_n70_ver1_subopera800,nokia_n70_ver1,1,1,1,0,0,0,0,0,,Symbian OS,,2005_april,Opera
